"gender","name","score"
"m","amarion","0.016200"
"m","gerard","0.023971"
"m","hassan","0.008672"
"m","kurt","0.068209"
"m","tyrel","0.006915"
"m","michel","0.008090"
"m","colt","0.013235"
"m","brain","0.008160"
"m","callum","0.010400"
"m","lyric","0.010133"
"m","kanye","0.016750"
"m","cornelius","0.016557"
"m","wallace","0.017326"
"m","teddy","0.016546"
"m","jim","0.057695"
"m","cheyenne","0.005700"
"m","lavar","0.010175"
"m","mckinley","0.003357"
"m","tory","0.009389"
"m","barron","0.004091"
"m","noe","0.015386"
"m","edmond","0.008753"
"m","tucker","0.032558"
"m","anson","0.005760"
"m","flint","0.004000"
"m","jorden","0.010553"
"m","ritchie","0.005650"
"m","gavyn","0.013367"
"m","jamey","0.011219"
"m","zain","0.010389"
"m","james","1.979300"
"m","brody","0.051820"
"m","zaid","0.008825"
"m","fabian","0.028468"
"m","olin","0.003100"
"m","jamel","0.012532"
"m","rock","0.004100"
"m","deandre","0.029705"
"m","nick","0.020584"
"m","ed","0.015654"
"m","kane","0.013710"
"m","bradley","0.259754"
"m","wayde","0.006200"
"m","kristofer","0.012687"
"m","fredrick","0.028357"
"m","matias","0.011783"
"m","jackson","0.117926"
"m","felipe","0.021102"
"m","isidro","0.005457"
"m","coby","0.009142"
"m","darron","0.007555"
"m","pamela","0.003200"
"m","kent","0.040843"
"m","kamryn","0.009600"
"m","zavion","0.009400"
"m","cary","0.020688"
"m","anwar","0.006250"
"m","hiram","0.005561"
"m","tyriq","0.008650"
"m","carl","0.145610"
"m","eliezer","0.006831"
"m","keith","0.298694"
"m","davian","0.014817"
"m","braylen","0.018540"
"m","marlo","0.004750"
"m","rayford","0.003344"
"m","lindsey","0.005422"
"m","harlan","0.007078"
"m","raleigh","0.003425"
"m","nico","0.011777"
"m","merrill","0.003978"
"m","dereck","0.006115"
"m","rachel","0.004750"
"m","george","0.298330"
"m","cris","0.004060"
"m","ian","0.175510"
"m","uriel","0.019948"
"m","jaeden","0.014190"
"m","garrick","0.006684"
"m","orville","0.005550"
"m","carson","0.056370"
"m","guadalupe","0.013317"
"m","curtiss","0.004110"
"m","joseph","1.323664"
"m","alfred","0.046290"
"m","desmond","0.023976"
"m","williams","0.003100"
"m","holden","0.022974"
"m","colten","0.019700"
"m","shawn","0.307030"
"m","randle","0.003050"
"m","demetrius","0.031140"
"m","alan","0.169756"
"m","amin","0.005100"
"m","soren","0.011686"
"m","thad","0.010162"
"m","colter","0.005600"
"m","huy","0.004400"
"m","milton","0.023763"
"m","nathan","0.435358"
"m","chadd","0.005046"
"m","bertram","0.003290"
"m","maddux","0.009500"
"m","terrance","0.050944"
"m","rene","0.035622"
"m","sam","0.028800"
"m","sal","0.004038"
"m","craig","0.215328"
"m","michele","0.003871"
"m","bennie","0.015200"
"m","danial","0.007831"
"m","carnell","0.003375"
"m","hershel","0.003412"
"m","allen","0.114464"
"m","turner","0.008667"
"m","kevin","0.985654"
"m","gustavo","0.029616"
"m","yosef","0.009891"
"m","jefferson","0.011672"
"m","bailey","0.045033"
"m","santiago","0.024504"
"m","armando","0.053052"
"m","vashon","0.005300"
"m","norman","0.049204"
"m","trace","0.014926"
"m","loyd","0.005779"
"m","sherman","0.016166"
"m","dexter","0.020120"
"m","woodrow","0.007358"
"m","nolan","0.045004"
"m","connor","0.242372"
"m","tracy","0.064908"
"m","michelle","0.006238"
"m","sedrick","0.006055"
"m","lenny","0.007118"
"m","phil","0.014906"
"m","corwin","0.004100"
"m","lamarcus","0.004500"
"m","ismael","0.025456"
"m","alfie","0.003350"
"m","abraham","0.049062"
"m","madison","0.009471"
"m","beckham","0.011250"
"m","german","0.008995"
"m","adolfo","0.010858"
"m","percy","0.008746"
"m","troy","0.182462"
"m","fletcher","0.005247"
"m","shon","0.010269"
"m","braedon","0.010864"
"m","merlin","0.004500"
"m","renaldo","0.005350"
"m","braydon","0.025686"
"m","davonta","0.006300"
"m","dick","0.005811"
"m","davonte","0.012440"
"m","mikal","0.006933"
"m","otis","0.017620"
"m","lorenzo","0.038096"
"m","lorenza","0.003100"
"m","landin","0.010000"
"m","robb","0.006694"
"m","atticus","0.013950"
"m","bryon","0.015995"
"m","hoyt","0.003325"
"m","cannon","0.013429"
"m","samuel","0.430036"
"m","demarion","0.011800"
"m","demetric","0.004400"
"m","javonte","0.009612"
"m","ahmad","0.017369"
"m","miles","0.037534"
"m","roger","0.141808"
"m","zackery","0.022945"
"m","london","0.013910"
"m","amanda","0.005900"
"m","corry","0.004800"
"m","sean","0.406158"
"m","kermit","0.006356"
"m","stanley","0.064994"
"m","braden","0.045981"
"m","tylor","0.015640"
"m","herschel","0.003320"
"m","lonnie","0.041151"
"m","harvey","0.020992"
"m","willard","0.013730"
"m","gage","0.092633"
"m","dionte","0.006900"
"m","nathaniel","0.184910"
"m","august","0.009392"
"m","marvin","0.074894"
"m","timmy","0.027624"
"m","clayton","0.078562"
"m","elijah","0.150866"
"m","cedric","0.035106"
"m","cristopher","0.010323"
"m","javier","0.078666"
"m","dominque","0.008329"
"m","dario","0.007370"
"m","darin","0.036189"
"m","timmie","0.005682"
"m","jeremie","0.008667"
"m","berry","0.004042"
"m","jasiah","0.012100"
"m","jovanny","0.009522"
"m","lorin","0.004129"
"m","jahir","0.010200"
"m","kiara","0.005400"
"m","ricardo","0.112308"
"m","nicole","0.004629"
"m","jovan","0.011341"
"m","oliver","0.037984"
"m","leander","0.003100"
"m","marc","0.113100"
"m","abdul","0.006400"
"m","millard","0.004155"
"m","carey","0.013115"
"m","mark","0.915264"
"m","jett","0.019227"
"m","mary","0.006338"
"m","zaiden","0.012350"
"m","andres","0.061176"
"m","elvis","0.010786"
"m","andrew","1.006722"
"m","isaac","0.160628"
"m","chadrick","0.005573"
"m","parrish","0.004623"
"m","andrea","0.007169"
"m","case","0.009975"
"m","keon","0.009678"
"m","antone","0.003200"
"m","cash","0.034614"
"m","arnold","0.022402"
"m","hayes","0.010000"
"m","jovanni","0.010600"
"m","alva","0.002900"
"m","antony","0.007862"
"m","elgin","0.003433"
"m","ulysses","0.007370"
"m","lowell","0.011037"
"m","sincere","0.013570"
"m","marcel","0.010556"
"m","destin","0.009408"
"m","kenya","0.006975"
"m","ayden","0.111827"
"m","pat","0.023479"
"m","edwin","0.088640"
"m","kegan","0.006837"
"m","benjamen","0.004940"
"m","otto","0.005479"
"m","damon","0.056450"
"m","tristian","0.012213"
"m","dayne","0.007100"
"m","shyheim","0.008200"
"m","sterling","0.015470"
"m","jeffrey","0.785708"
"m","bradyn","0.014025"
"m","kelvin","0.041856"
"m","keion","0.007900"
"m","cullen","0.011494"
"m","reinaldo","0.004131"
"m","shemar","0.010083"
"m","westin","0.010400"
"m","bryce","0.081392"
"m","conor","0.025561"
"m","markus","0.011231"
"m","kavon","0.007700"
"m","alfredo","0.039234"
"m","juwan","0.015912"
"m","frankie","0.021860"
"m","noah","0.211184"
"m","toby","0.027708"
"m","trumaine","0.004600"
"m","gavin","0.110178"
"m","haden","0.009543"
"m","harrison","0.036384"
"m","durrell","0.007150"
"m","izayah","0.009925"
"m","stevan","0.003900"
"m","darien","0.013062"
"m","sheldon","0.019002"
"m","kirk","0.055747"
"m","mathias","0.012029"
"m","jarred","0.018264"
"m","kimberly","0.005411"
"m","jarret","0.005160"
"m","kareen","0.004300"
"m","kareem","0.016692"
"m","jake","0.086792"
"m","zion","0.050717"
"m","bernardo","0.007083"
"m","marcus","0.193730"
"m","kirby","0.009172"
"m","marchello","0.005900"
"m","earle","0.003140"
"m","regis","0.002900"
"m","amy","0.004837"
"m","earnest","0.015936"
"m","tyreke","0.010800"
"m","jerold","0.005454"
"m","moises","0.020080"
"m","rebecca","0.004300"
"m","christina","0.004933"
"m","kennedy","0.007319"
"m","kenney","0.003400"
"m","patrick","0.480932"
"m","kahlil","0.009300"
"m","clay","0.024504"
"m","giuseppe","0.005226"
"m","zackary","0.037338"
"m","kamari","0.016200"
"m","britt","0.005606"
"m","eddie","0.077834"
"m","kole","0.013124"
"m","robbin","0.003400"
"m","bridger","0.008600"
"m","guillermo","0.022650"
"m","joan","0.009067"
"m","deron","0.007696"
"m","ellis","0.010098"
"m","phoenix","0.019071"
"m","willis","0.012097"
"m","scottie","0.014832"
"m","dudley","0.005210"
"m","alonzo","0.020528"
"m","garret","0.012393"
"m","willie","0.100218"
"m","kennth","0.003767"
"m","darvin","0.003250"
"m","artis","0.003500"
"m","norberto","0.004286"
"m","shayne","0.010218"
"m","alek","0.007000"
"m","artie","0.003260"
"m","raul","0.060528"
"m","francis","0.052176"
"m","demarco","0.006421"
"m","rodolfo","0.023172"
"m","jedidiah","0.007247"
"m","stone","0.010700"
"m","payton","0.037526"
"m","yancy","0.003775"
"m","ace","0.014550"
"m","howard","0.057602"
"m","otha","0.003000"
"m","brittany","0.006833"
"m","barry","0.092167"
"m","gregory","0.492268"
"m","dannie","0.005927"
"m","darrel","0.016471"
"m","augustus","0.007304"
"m","torey","0.005629"
"m","makai","0.011920"
"m","jasper","0.011920"
"m","gary","0.315814"
"m","burton","0.006645"
"m","wade","0.042688"
"m","lon","0.007812"
"m","madden","0.017433"
"m","cordell","0.007979"
"m","lou","0.003000"
"m","sylas","0.012000"
"m","jerrell","0.008500"
"m","tiffany","0.005400"
"m","jeramie","0.007633"
"m","vicente","0.012768"
"m","benedict","0.003689"
"m","jalon","0.007950"
"m","jasen","0.008980"
"m","stanford","0.004686"
"m","ronaldo","0.010717"
"m","benton","0.003186"
"m","tavon","0.006850"
"m","laverne","0.003250"
"m","miguel","0.139044"
"m","cassidy","0.006711"
"m","manuel","0.103502"
"m","russ","0.009371"
"m","toney","0.006607"
"m","daulton","0.007600"
"m","tripp","0.013600"
"m","draven","0.012487"
"m","taylor","0.096674"
"m","johnny","0.143716"
"m","jaden","0.147881"
"m","felix","0.031048"
"m","al","0.009133"
"m","elisha","0.010300"
"m","babyboy","0.006450"
"m","sawyer","0.033632"
"m","eliot","0.004437"
"m","bishop","0.007100"
"m","dejon","0.005750"
"m","heather","0.004733"
"m","orrin","0.003100"
"m","collin","0.062702"
"m","christop","0.051700"
"m","dameon","0.006911"
"m","rolland","0.003300"
"m","antwan","0.013655"
"m","tyreek","0.008667"
"m","denzell","0.006733"
"m","shaun","0.068848"
"m","kadin","0.015291"
"m","rhett","0.009276"
"m","rahsaan","0.005471"
"m","kolby","0.015375"
"m","brandy","0.005286"
"m","terry","0.195686"
"m","chris","0.104814"
"m","montrell","0.005780"
"m","brandt","0.004992"
"m","domonique","0.006533"
"m","antwon","0.008082"
"m","tanner","0.107565"
"m","keanu","0.010692"
"m","raphael","0.011394"
"m","corey","0.179092"
"m","booker","0.003286"
"m","adam","0.505956"
"m","adan","0.017292"
"m","monte","0.015970"
"m","emile","0.003100"
"m","ali","0.021049"
"m","elvin","0.006832"
"m","cameron","0.207896"
"m","lacy","0.003175"
"m","ryland","0.014886"
"m","liam","0.075857"
"m","jerome","0.063586"
"m","jessie","0.044820"
"m","griffin","0.042085"
"m","ty","0.037126"
"m","elian","0.012200"
"m","christion","0.006900"
"m","felton","0.003767"
"m","aaron","0.497128"
"m","foster","0.003500"
"m","danielle","0.005200"
"m","elias","0.036932"
"m","alberto","0.047520"
"m","homer","0.009461"
"m","jensen","0.009467"
"m","dwyane","0.002800"
"m","jaydon","0.023909"
"m","billie","0.007404"
"m","frederic","0.006406"
"m","alijah","0.018156"
"m","leonidas","0.010250"
"m","vern","0.005189"
"m","broderick","0.006600"
"m","louis","0.099080"
"m","dustyn","0.006100"
"m","donovan","0.041104"
"m","zavier","0.010022"
"m","harry","0.053644"
"m","lisa","0.006256"
"m","louie","0.009636"
"m","raheem","0.009787"
"m","ted","0.032873"
"m","jayce","0.019980"
"m","ulises","0.014714"
"m","juston","0.005167"
"m","rashaad","0.005880"
"m","andon","0.009600"
"m","rashaan","0.007000"
"m","freddy","0.014116"
"m","brien","0.004381"
"m","richard","0.915926"
"m","kyan","0.012775"
"m","bryton","0.006350"
"m","garth","0.008492"
"m","leif","0.006039"
"m","deborah","0.003050"
"m","christian","0.328476"
"m","christophe","0.003671"
"m","jonah","0.046577"
"m","jonas","0.014929"
"m","mikhail","0.005200"
"m","lyman","0.002900"
"m","johnnie","0.026969"
"m","ervin","0.010174"
"m","rory","0.016962"
"m","joshuah","0.004850"
"m","agustin","0.010192"
"m","vic","0.003340"
"m","jaylen","0.062065"
"m","donnie","0.031727"
"m","dallin","0.009623"
"m","levon","0.005000"
"m","clifford","0.052815"
"m","jayme","0.005365"
"m","torry","0.004400"
"m","branden","0.031248"
"m","nathanael","0.019939"
"m","rustin","0.004750"
"m","israel","0.040716"
"m","jermey","0.005931"
"m","dion","0.016445"
"m","leonard","0.067920"
"m","sabastian","0.008500"
"m","yehuda","0.008500"
"m","lazaro","0.005260"
"m","floyd","0.029756"
"m","duwayne","0.003363"
"m","landen","0.046208"
"m","fredy","0.007600"
"m","kenyon","0.008458"
"m","ronan","0.016589"
"m","tuan","0.004700"
"m","salvador","0.032060"
"m","damien","0.050605"
"m","phillip","0.185028"
"m","levar","0.015100"
"m","roosevelt","0.012350"
"m","del","0.004836"
"m","dangelo","0.011164"
"m","morgan","0.031124"
"m","kristopher","0.059672"
"m","adalberto","0.005100"
"m","derrek","0.005420"
"m","male","0.008200"
"m","dee","0.004083"
"m","abram","0.009911"
"m","jakob","0.042559"
"m","nickolas","0.030132"
"m","kwame","0.007638"
"m","deondre","0.009189"
"m","clint","0.033183"
"m","hugo","0.020100"
"m","hugh","0.016367"
"m","chace","0.020500"
"m","korbin","0.011655"
"m","tahj","0.009350"
"m","reyes","0.003300"
"m","yurem","0.009150"
"m","deonta","0.006500"
"m","horacio","0.004400"
"m","deonte","0.013915"
"m","jarrett","0.022925"
"m","cortney","0.007020"
"m","wiley","0.005447"
"m","brett","0.151696"
"m","caden","0.103083"
"m","semaj","0.012860"
"m","davante","0.006950"
"m","rudy","0.026168"
"m","jodie","0.003500"
"m","brady","0.062752"
"m","susan","0.003788"
"m","leroy","0.037027"
"m","marlon","0.024646"
"m","dwaine","0.003827"
"m","trevor","0.142362"
"m","trevon","0.026481"
"m","adriel","0.014550"
"m","adrien","0.011236"
"m","davey","0.003150"
"m","carmelo","0.006004"
"m","yandel","0.018650"
"m","infant","0.013267"
"m","imanol","0.008400"
"m","leigh","0.004000"
"m","justen","0.006741"
"m","shedrick","0.004833"
"m","emmanuel","0.049702"
"m","logan","0.249176"
"m","scott","0.675820"
"m","damond","0.005433"
"m","wilmer","0.003200"
"m","valentino","0.011100"
"m","darry","0.003217"
"m","kordell","0.007200"
"m","jacoby","0.010336"
"m","gerald","0.117020"
"m","rylan","0.039623"
"m","clement","0.004020"
"m","isaak","0.009038"
"m","scot","0.018675"
"m","edmund","0.014046"
"m","stephen","0.499632"
"m","jaxen","0.011400"
"m","odis","0.003033"
"m","curtis","0.140344"
"m","lucian","0.013340"
"m","hunter","0.157320"
"m","arnoldo","0.003867"
"m","wally","0.005578"
"m","vaughn","0.009834"
"m","odin","0.009400"
"m","gannon","0.010020"
"m","johnie","0.003917"
"m","bryan","0.341104"
"m","robbie","0.022915"
"m","kasey","0.013113"
"m","drake","0.033359"
"m","denny","0.010073"
"m","asher","0.030040"
"m","ryker","0.020771"
"m","nehemiah","0.022825"
"m","rhys","0.012700"
"m","kasen","0.013325"
"m","neil","0.053084"
"m","tre","0.015138"
"m","wilbert","0.011123"
"m","gilberto","0.020448"
"m","mackenzie","0.017306"
"m","trystan","0.008811"
"m","todd","0.277064"
"m","randolph","0.023232"
"m","perry","0.033038"
"m","quincy","0.019022"
"m","ernie","0.010425"
"m","robert","1.760518"
"m","alexandro","0.008840"
"m","douglas","0.285820"
"m","hayden","0.132338"
"m","samantha","0.005800"
"m","trenten","0.008200"
"m","benjamin","0.528570"
"m","jeremiah","0.128250"
"m","lawrence","0.123532"
"m","marquez","0.008817"
"m","osbaldo","0.007800"
"m","rickie","0.010697"
"m","darius","0.043316"
"m","asa","0.009829"
"m","dorsey","0.002800"
"m","dirk","0.011103"
"m","randall","0.113272"
"m","bartholomew","0.004000"
"m","barbara","0.003233"
"m","sylvester","0.013574"
"m","ayaan","0.011500"
"m","benji","0.007000"
"m","harris","0.004238"
"m","aydan","0.017129"
"m","brayan","0.031750"
"m","bernie","0.006543"
"m","major","0.003575"
"m","alexande","0.014400"
"m","koby","0.015737"
"m","jelani","0.007500"
"m","dino","0.010548"
"m","damari","0.009950"
"m","yair","0.012600"
"m","cade","0.033511"
"m","pablo","0.030442"
"m","blane","0.004250"
"m","donn","0.004845"
"m","tayshaun","0.008500"
"m","darrion","0.008791"
"m","tate","0.017652"
"m","dedric","0.005075"
"m","kipp","0.003940"
"m","jeb","0.004700"
"m","eddy","0.007056"
"m","jed","0.008363"
"m","jarvis","0.014064"
"m","jamin","0.005900"
"m","jamil","0.008027"
"m","kendell","0.005550"
"m","storm","0.007043"
"m","mordechai","0.008100"
"m","jamie","0.085292"
"m","blaise","0.008221"
"m","jordan","0.302864"
"m","osvaldo","0.012810"
"m","jamir","0.010711"
"m","emiliano","0.031383"
"m","jarad","0.005300"
"m","king","0.012317"
"m","demian","0.004400"
"m","zachary","0.477334"
"m","greg","0.075453"
"m","dane","0.023842"
"m","garrison","0.009950"
"m","dana","0.039450"
"m","mickey","0.015959"
"m","nikolai","0.011333"
"m","giancarlo","0.009781"
"m","gale","0.004356"
"m","nikolas","0.024159"
"m","karl","0.053010"
"m","wilson","0.016996"
"m","shelby","0.010373"
"m","kadyn","0.010440"
"m","bobbie","0.006471"
"m","jaquan","0.018586"
"m","kendal","0.006233"
"m","brendon","0.020160"
"m","dayton","0.017253"
"m","kai","0.026393"
"m","freddie","0.025411"
"m","simeon","0.007629"
"m","adonis","0.010529"
"m","sandra","0.003100"
"m","britton","0.005731"
"m","mack","0.010235"
"m","ronny","0.008707"
"m","chester","0.021703"
"m","cordero","0.011275"
"m","thomas","0.973464"
"m","jaret","0.011967"
"m","stoney","0.005457"
"m","braulio","0.010133"
"m","jaren","0.009775"
"m","finn","0.022910"
"m","jared","0.192050"
"m","leandro","0.010600"
"m","jajuan","0.006600"
"m","kaleb","0.078191"
"m","duncan","0.011826"
"m","kalen","0.006100"
"m","kalel","0.009700"
"m","kade","0.024189"
"m","randy","0.193580"
"m","colby","0.050686"
"m","carmine","0.006247"
"m","lennon","0.009600"
"m","moses","0.017268"
"m","darwin","0.010031"
"m","joseluis","0.004900"
"m","douglass","0.004987"
"m","tyron","0.007018"
"m","luke","0.172804"
"m","luka","0.011983"
"m","coty","0.015357"
"m","lonny","0.007978"
"m","rocco","0.010902"
"m","dustin","0.243450"
"m","illya","0.003700"
"m","gunner","0.015931"
"m","brendan","0.079116"
"m","xzavier","0.014280"
"m","dijon","0.006200"
"m","dante","0.030740"
"m","vincent","0.184570"
"m","river","0.018806"
"m","art","0.006325"
"m","bart","0.019389"
"m","maurice","0.065610"
"m","jade","0.006345"
"m","byron","0.045332"
"m","konnor","0.009887"
"m","geoff","0.003200"
"m","leslie","0.036818"
"m","ari","0.009424"
"m","tariq","0.010836"
"m","branson","0.008675"
"m","cristobal","0.006750"
"m","demarcus","0.015136"
"m","demond","0.014600"
"m","nestor","0.008336"
"m","lydell","0.004600"
"m","jaydan","0.010900"
"m","tristan","0.093851"
"m","maximiliano","0.015315"
"m","korey","0.012213"
"m","anthoney","0.003400"
"m","zebulon","0.005450"
"m","colton","0.117621"
"m","keaton","0.025800"
"m","thor","0.003567"
"m","roman","0.030176"
"m","ramsey","0.005450"
"m","messiah","0.013660"
"m","wilburn","0.003133"
"m","dimitrios","0.004400"
"m","elliot","0.020508"
"m","jeff","0.097683"
"m","daunte","0.007700"
"m","leon","0.043292"
"m","sammy","0.018471"
"m","keyon","0.009738"
"m","jairo","0.013112"
"m","devin","0.132930"
"m","daquan","0.017200"
"m","rishi","0.009025"
"m","geoffrey","0.047685"
"m","brice","0.011300"
"m","mikel","0.007438"
"m","chandler","0.039284"
"m","walter","0.114136"
"m","pranav","0.009967"
"m","addison","0.016337"
"m","kunta","0.012600"
"m","waymon","0.002933"
"m","anthony","1.023478"
"m","fritz","0.003800"
"m","quinten","0.009915"
"m","whitney","0.006354"
"m","pierce","0.014650"
"m","errol","0.006146"
"m","keven","0.007291"
"m","bill","0.048959"
"m","wyatt","0.071350"
"m","dominik","0.014329"
"m","deontae","0.007057"
"m","luciano","0.009429"
"m","dominic","0.097014"
"m","ross","0.049008"
"m","leland","0.015623"
"m","robin","0.027960"
"m","devonte","0.025982"
"m","nathanial","0.011931"
"m","lenard","0.004720"
"m","devonta","0.011886"
"m","von","0.004527"
"m","owen","0.078068"
"m","kurtis","0.017323"
"m","jeffry","0.013816"
"m","tevin","0.038391"
"m","rohan","0.017420"
"m","darrell","0.087026"
"m","keshaun","0.007950"
"m","monroe","0.003858"
"m","chase","0.146553"
"m","ignacio","0.011240"
"m","santos","0.010118"
"m","barney","0.006819"
"m","grant","0.082110"
"m","shay","0.005287"
"m","shad","0.011331"
"m","marcello","0.005233"
"m","shan","0.003650"
"m","adolph","0.004280"
"m","blair","0.010967"
"m","stacy","0.028550"
"m","dejuan","0.006665"
"m","arturo","0.039468"
"m","camron","0.022409"
"m","daren","0.013409"
"m","judah","0.020325"
"m","reginald","0.074036"
"m","harper","0.011425"
"m","salvatore","0.019488"
"m","kelly","0.074100"
"m","johan","0.018692"
"m","dedrick","0.005794"
"m","martell","0.005550"
"m","alvin","0.043084"
"m","raquan","0.007800"
"m","joesph","0.012003"
"m","austyn","0.010564"
"m","lester","0.027385"
"m","thaddeus","0.012314"
"m","forrest","0.020211"
"m","prince","0.007874"
"m","kerwin","0.003250"
"m","markel","0.007886"
"m","nikko","0.006340"
"m","jerod","0.009952"
"m","sydney","0.004233"
"m","courtney","0.022414"
"m","huey","0.003725"
"m","tomas","0.017764"
"m","marco","0.057890"
"m","amari","0.026092"
"m","amare","0.015940"
"m","tyreese","0.008300"
"m","richie","0.007895"
"m","genaro","0.005140"
"m","jaycob","0.009700"
"m","jermain","0.005043"
"m","auston","0.008033"
"m","talon","0.014260"
"m","donny","0.012147"
"m","marlin","0.008897"
"m","marques","0.010247"
"m","arthur","0.102666"
"m","donna","0.003360"
"m","darrius","0.010954"
"m","ivan","0.075184"
"m","judson","0.006078"
"m","rigoberto","0.010320"
"m","alexandre","0.006555"
"m","jahiem","0.009367"
"m","pierre","0.012659"
"m","alphonso","0.009413"
"m","brogan","0.011300"
"m","alphonse","0.003067"
"m","brent","0.124024"
"m","lars","0.004776"
"m","jimmie","0.028060"
"m","lawson","0.012710"
"m","debra","0.003500"
"m","khiry","0.008333"
"m","ryne","0.009867"
"m","isiah","0.019165"
"m","izaiah","0.021233"
"m","kieth","0.003662"
"m","raiden","0.013233"
"m","kelsey","0.006600"
"m","carol","0.003550"
"m","leonel","0.012413"
"m","franco","0.007185"
"m","jamarcus","0.008653"
"m","kael","0.011333"
"m","hasan","0.004900"
"m","stuart","0.037825"
"m","dwight","0.034316"
"m","jimmy","0.123580"
"m","clinton","0.058106"
"m","carlton","0.023966"
"m","steven","0.868022"
"m","gaven","0.010520"
"m","dwayne","0.062490"
"m","sonny","0.010668"
"m","jameson","0.014226"
"m","long","0.005133"
"m","chauncey","0.005918"
"m","jarrad","0.004800"
"m","maria","0.004623"
"m","johnathon","0.026914"
"m","boyd","0.011322"
"m","jacky","0.004150"
"m","larry","0.234092"
"m","reed","0.015390"
"m","jarett","0.009100"
"m","junior","0.008894"
"m","josiah","0.067311"
"m","erick","0.056670"
"m","erich","0.011774"
"m","deangelo","0.012537"
"m","malik","0.043405"
"m","curt","0.019117"
"m","chad","0.258022"
"m","tyrese","0.026475"
"m","kayden","0.056727"
"m","killian","0.009486"
"m","chaz","0.013171"
"m","graham","0.022024"
"m","deacon","0.014483"
"m","daron","0.007411"
"m","codey","0.008890"
"m","tito","0.004975"
"m","kirt","0.006481"
"m","christoper","0.005220"
"m","rosendo","0.003683"
"m","edwardo","0.006191"
"m","finley","0.012550"
"m","hayward","0.003200"
"m","dale","0.091936"
"m","roel","0.003827"
"m","william","1.412868"
"m","evan","0.192394"
"m","kory","0.014632"
"m","fisher","0.009720"
"m","kenan","0.006800"
"m","lane","0.022820"
"m","heath","0.031164"
"m","lafayette","0.003200"
"m","walker","0.020356"
"m","ashton","0.071825"
"m","nash","0.010885"
"m","darrin","0.033278"
"m","jovani","0.011092"
"m","jason","1.073154"
"m","cynthia","0.003175"
"m","codi","0.007150"
"m","steve","0.107646"
"m","jovany","0.009109"
"m","cody","0.262980"
"m","simon","0.031872"
"m","baron","0.005089"
"m","aric","0.008985"
"m","blaze","0.010720"
"m","travon","0.010065"
"m","durell","0.008600"
"m","isaias","0.012797"
"m","gino","0.008073"
"m","kolten","0.010250"
"m","alden","0.007068"
"m","jaxton","0.011700"
"m","coleton","0.007500"
"m","isaiah","0.137815"
"m","randell","0.008386"
"m","bryant","0.040326"
"m","jerrold","0.005853"
"m","kamren","0.008660"
"m","joel","0.188224"
"m","michael","3.056634"
"m","ryan","0.865258"
"m","porter","0.017882"
"m","leonardo","0.033022"
"m","braylon","0.044417"
"m","joey","0.042540"
"m","carter","0.065794"
"m","karson","0.017445"
"m","claudio","0.003900"
"m","alvaro","0.011718"
"m","camilo","0.010900"
"m","lisandro","0.008700"
"m","carlo","0.008418"
"m","victor","0.180288"
"m","edison","0.009050"
"m","kris","0.017136"
"m","anton","0.011372"
"m","laurence","0.012421"
"m","skylar","0.022483"
"m","diallo","0.004500"
"m","nicholas","0.766034"
"m","mauricio","0.016457"
"m","krish","0.013975"
"m","lee","0.089336"
"m","shaquan","0.008280"
"m","cal","0.003100"
"m","len","0.004608"
"m","leo","0.036664"
"m","kaden","0.103388"
"m","alexzander","0.014000"
"m","les","0.005600"
"m","luis","0.216306"
"m","bode","0.010700"
"m","micah","0.059614"
"m","calvin","0.086178"
"m","justice","0.030633"
"m","dilan","0.011400"
"m","bjorn","0.004550"
"m","gene","0.034295"
"m","stephanie","0.005322"
"m","clark","0.017444"
"m","delano","0.004200"
"m","hardy","0.002900"
"m","donavan","0.008650"
"m","terell","0.004750"
"m","wilford","0.003214"
"m","andreas","0.006155"
"m","che","0.004814"
"m","hudson","0.041620"
"m","wayne","0.110140"
"m","deon","0.012787"
"m","stetson","0.006800"
"m","rayan","0.011500"
"m","jonathan","0.743310"
"m","chip","0.005785"
"m","lennie","0.003233"
"m","hezekiah","0.009780"
"m","isai","0.010673"
"m","greyson","0.017693"
"m","malakai","0.013388"
"m","connie","0.003733"
"m","baby","0.011605"
"m","justin","0.739862"
"m","gabriel","0.234884"
"m","reynaldo","0.013650"
"m","erwin","0.005971"
"m","emerson","0.008821"
"m","archer","0.016800"
"m","shelton","0.007550"
"m","taurean","0.008583"
"m","arlen","0.003350"
"m","kenny","0.033814"
"m","kobe","0.042062"
"m","tad","0.008339"
"m","hilton","0.003380"
"m","blaine","0.019502"
"m","tab","0.003000"
"m","tal","0.004200"
"m","enrique","0.043152"
"m","arnie","0.002800"
"m","taj","0.005800"
"m","kian","0.013050"
"m","lesley","0.004343"
"m","brian","1.072440"
"m","forest","0.005496"
"m","sid","0.003000"
"m","ferdinand","0.003117"
"m","antione","0.007324"
"m","gonzalo","0.006943"
"m","ronald","0.367668"
"m","derick","0.017178"
"m","dominick","0.033772"
"m","jonathon","0.061186"
"m","reggie","0.010606"
"m","greggory","0.005487"
"m","emanuel","0.027248"
"m","efren","0.006797"
"m","efrem","0.004075"
"m","estevan","0.008942"
"m","octavio","0.009038"
"m","anibal","0.003500"
"m","ramiro","0.017690"
"m","brandan","0.009105"
"m","raekwon","0.014480"
"m","jaylin","0.022094"
"m","grayson","0.036065"
"m","efrain","0.014336"
"m","warren","0.049054"
